ID,timepoint,subject,BOLD signal,ROI
,1.212121212,0,1.807093527,V1
,1.212121212,1,0.244091303,V1
,1.212121212,2,1.932937892,V1
,1.212121212,3,3.494876666,V1
,1.212121212,4,2.473333981,V1
,1.212121212,5,-1.547152331,V1
,1.212121212,6,0.84386778,V1
,1.212121212,7,-1.061778998,V1
,1.212121212,8,2.47166477,V1
,1.212121212,9,-0.686713172,V1
,1.212121212,10,-0.353930092,V1
,1.212121212,11,2.895052902,V1
,1.212121212,12,2.979362349,V1
,1.212121212,13,-0.338060404,V1
,1.212121212,14,2.347332156,V1
,1.212121212,15,0.686092701,V1
,1.212121212,16,1.444897695,V1
,1.212121212,17,1.980702972,V1
,1.212121212,18,1.188256465,V1
,1.212121212,19,0.569269372,V1
,1.313131313,0,-1.805566298,IPS
,1.313131313,1,-2.733367447,IPS
,1.313131313,2,-2.104304074,IPS
,1.313131313,3,-1.504190655,IPS
,1.313131313,4,-3.213991631,IPS
,1.313131313,5,-2.39270875,IPS
,1.313131313,6,1.223735074,IPS
,1.313131313,7,-2.238830325,IPS
,1.313131313,8,-0.771916706,IPS
,1.313131313,9,0.508153599,IPS
,1.313131313,10,0.292358958,IPS
,1.313131313,11,-2.632131536,IPS
,1.313131313,12,1.454421555,IPS
,1.313131313,13,2.510915339,IPS
,1.313131313,14,0.572340175,IPS
,1.313131313,15,-3.055697003,IPS
,1.313131313,16,0.997986739,IPS
,1.313131313,17,1.45242613,IPS
,1.313131313,18,-1.010890685,IPS
,1.313131313,19,-3.224171039,IPS
,1.313131313,0,1.38159263,AG
,1.313131313,1,1.313379674,AG
,1.313131313,2,3.150467382,AG
,1.313131313,3,1.070336452,AG
,1.313131313,4,2.536318062,AG
,1.313131313,5,0.745354954,AG
,1.313131313,6,2.232482293,AG
,1.313131313,7,1.238708361,AG
,1.313131313,8,-0.021805938,AG
,1.313131313,9,-1.362535107,AG
,1.313131313,10,-0.751217403,AG
,1.313131313,11,1.269024036,AG
,1.313131313,12,0.418838773,AG
,1.313131313,13,-0.741329079,AG
,1.313131313,14,1.762040543,AG
,1.313131313,15,0.877806641,AG
,1.313131313,16,3.055423344,AG
,1.313131313,17,-0.137754307,AG
,1.313131313,18,1.248432557,AG
,1.313131313,19,1.724902581,AG
,1.313131313,0,1.801048486,V1
,1.313131313,1,0.238046262,V1
,1.313131313,2,1.926892851,V1
,1.313131313,3,3.488831626,V1
,1.313131313,4,2.467288941,V1
,1.313131313,5,-1.553197372,V1
,1.313131313,6,0.837822739,V1
,1.313131313,7,-1.067824038,V1
,1.313131313,8,2.465619729,V1
,1.313131313,9,-0.692758212,V1
,1.313131313,10,-0.359975133,V1
,1.313131313,11,2.889007861,V1
,1.313131313,12,2.973317308,V1
,1.313131313,13,-0.344105445,V1
,1.313131313,14,2.341287115,V1
,1.313131313,15,0.68004766,V1
,1.313131313,16,1.438852654,V1
,1.313131313,17,1.974657931,V1
,1.313131313,18,1.182211425,V1
,1.313131313,19,0.563224332,V1
,1.414141414,0,-1.917661581,IPS
,1.414141414,1,-2.84546273,IPS
,1.414141414,2,-2.216399357,IPS
,1.414141414,3,-1.616285938,IPS
,1.414141414,4,-3.326086914,IPS
,1.414141414,5,-2.504804033,IPS
,1.414141414,6,1.111639791,IPS
,1.414141414,7,-2.350925608,IPS
,1.414141414,8,-0.88401199,IPS
,1.414141414,9,0.396058316,IPS
,1.414141414,10,0.180263675,IPS
,1.414141414,11,-2.744226819,IPS
,1.414141414,12,1.342326271,IPS
,1.414141414,13,2.398820056,IPS
,1.414141414,14,0.460244892,IPS
,1.414141414,15,-3.167792286,IPS
,1.414141414,16,0.885891455,IPS
,1.414141414,17,1.340330846,IPS
,1.414141414,18,-1.122985969,IPS
,1.414141414,19,-3.336266322,IPS
,1.414141414,0,1.453510172,AG
,1.414141414,1,1.385297215,AG
,1.414141414,2,3.222384924,AG
,1.414141414,3,1.142253994,AG
,1.414141414,4,2.608235604,AG
,1.414141414,5,0.817272496,AG
,1.414141414,6,2.304399835,AG
,1.414141414,7,1.310625903,AG
,1.414141414,8,0.050111604,AG
,1.414141414,9,-1.290617565,AG
,1.414141414,10,-0.679299861,AG
,1.414141414,11,1.340941578,AG
,1.414141414,12,0.490756315,AG
,1.414141414,13,-0.669411537,AG
,1.414141414,14,1.833958085,AG
,1.414141414,15,0.949724183,AG
,1.414141414,16,3.127340886,AG
,1.414141414,17,-0.065836766,AG
,1.414141414,18,1.320350099,AG
,1.414141414,19,1.796820123,AG
,1.414141414,0,1.793194568,V1
,1.414141414,1,0.230192345,V1
,1.414141414,2,1.919038934,V1
,1.414141414,3,3.480977708,V1
,1.414141414,4,2.459435023,V1
,1.414141414,5,-1.561051289,V1
,1.414141414,6,0.829968821,V1
,1.414141414,7,-1.075677956,V1
,1.414141414,8,2.457765811,V1
,1.414141414,9,-0.70061213,V1
,1.414141414,10,-0.367829051,V1
,1.414141414,11,2.881153944,V1
,1.414141414,12,2.96546339,V1
,1.414141414,13,-0.351959362,V1
,1.414141414,14,2.333433197,V1
,1.414141414,15,0.672193742,V1
,1.414141414,16,1.430998737,V1
,1.414141414,17,1.966804013,V1
,1.414141414,18,1.174357507,V1
,1.414141414,19,0.555370414,V1
,1.515151515,0,-2.009235436,IPS
,1.515151515,1,-2.937036585,IPS
,1.515151515,2,-2.307973212,IPS
,1.515151515,3,-1.707859793,IPS
,1.515151515,4,-3.417660769,IPS
,1.515151515,5,-2.596377888,IPS
,1.515151515,6,1.020065937,IPS
,1.515151515,7,-2.442499463,IPS
,1.515151515,8,-0.975585844,IPS
,1.515151515,9,0.304484462,IPS
,1.515151515,10,0.08868982,IPS
,1.515151515,11,-2.835800674,IPS
,1.515151515,12,1.250752417,IPS
,1.515151515,13,2.307246202,IPS
,1.515151515,14,0.368671037,IPS
,1.515151515,15,-3.259366141,IPS
,1.515151515,16,0.794317601,IPS
,1.515151515,17,1.248756992,IPS
,1.515151515,18,-1.214559823,IPS
,1.515151515,19,-3.427840177,IPS
,1.515151515,0,1.530973239,AG
,1.515151515,1,1.462760283,AG
,1.515151515,2,3.299847992,AG
,1.515151515,3,1.219717061,AG
,1.515151515,4,2.685698671,AG
,1.515151515,5,0.894735564,AG
,1.515151515,6,2.381862902,AG
,1.515151515,7,1.388088971,AG
,1.515151515,8,0.127574671,AG
,1.515151515,9,-1.213154497,AG
,1.515151515,10,-0.601836794,AG
,1.515151515,11,1.418404646,AG
,1.515151515,12,0.568219382,AG
,1.515151515,13,-0.591948469,AG
,1.515151515,14,1.911421152,AG
,1.515151515,15,1.027187251,AG
,1.515151515,16,3.204803954,AG
,1.515151515,17,0.011626302,AG
,1.515151515,18,1.397813166,AG
,1.515151515,19,1.87428319,AG
,1.515151515,0,1.783270995,V1
,1.515151515,1,0.220268771,V1
,1.515151515,2,1.90911536,V1
,1.515151515,3,3.471054135,V1
,1.515151515,4,2.44951145,V1
,1.515151515,5,-1.570974863,V1
,1.515151515,6,0.820045248,V1
,1.515151515,7,-1.085601529,V1
,1.515151515,8,2.447842238,V1
,1.515151515,9,-0.710535703,V1
,1.515151515,10,-0.377752624,V1
,1.515151515,11,2.87123037,V1
,1.515151515,12,2.955539817,V1
,1.515151515,13,-0.361882936,V1
,1.515151515,14,2.323509624,V1
,1.515151515,15,0.662270169,V1
,1.515151515,16,1.421075163,V1
,1.515151515,17,1.95688044,V1
,1.515151515,18,1.164433934,V1
,1.515151515,19,0.545446841,V1
,1.616161616,0,-2.081042007,IPS
,1.616161616,1,-3.008843156,IPS
,1.616161616,2,-2.379779783,IPS
,1.616161616,3,-1.779666364,IPS
,1.616161616,4,-3.48946734,IPS
,1.616161616,5,-2.668184459,IPS
,1.616161616,6,0.948259365,IPS
,1.616161616,7,-2.514306034,IPS
,1.616161616,8,-1.047392416,IPS
,1.616161616,9,0.23267789,IPS
,1.616161616,10,0.016883249,IPS
,1.616161616,11,-2.907607245,IPS
,1.616161616,12,1.178945846,IPS
,1.616161616,13,2.23543963,IPS
,1.616161616,14,0.296864466,IPS
,1.616161616,15,-3.331172712,IPS
,1.616161616,16,0.722511029,IPS
,1.616161616,17,1.17695042,IPS
,1.616161616,18,-1.286366395,IPS
,1.616161616,19,-3.499646748,IPS
,1.616161616,0,1.613095138,AG
,1.616161616,1,1.544882181,AG
,1.616161616,2,3.38196989,AG
,1.616161616,3,1.30183896,AG
,1.616161616,4,2.76782057,AG
,1.616161616,5,0.976857462,AG
,1.616161616,6,2.463984801,AG
,1.616161616,7,1.470210869,AG
,1.616161616,8,0.20969657,AG
,1.616161616,9,-1.131032599,AG
,1.616161616,10,-0.519714895,AG
,1.616161616,11,1.500526544,AG
,1.616161616,12,0.650341281,AG
,1.616161616,13,-0.509826571,AG
,1.616161616,14,1.99354305,AG
,1.616161616,15,1.109309149,AG
,1.616161616,16,3.286925852,AG
,1.616161616,17,0.0937482,AG
,1.616161616,18,1.479935065,AG
,1.616161616,19,1.956405089,AG
,1.616161616,0,1.77103281,V1
,1.616161616,1,0.208030586,V1
,1.616161616,2,1.896877175,V1
,1.616161616,3,3.45881595,V1
,1.616161616,4,2.437273265,V1
,1.616161616,5,-1.583213048,V1
,1.616161616,6,0.807807063,V1
,1.616161616,7,-1.097839714,V1
,1.616161616,8,2.435604053,V1
,1.616161616,9,-0.722773888,V1
,1.616161616,10,-0.389990809,V1
,1.616161616,11,2.858992185,V1
,1.616161616,12,2.943301632,V1
,1.616161616,13,-0.374121121,V1
,1.616161616,14,2.311271439,V1
,1.616161616,15,0.650031984,V1
,1.616161616,16,1.408836978,V1
,1.616161616,17,1.944642255,V1
,1.616161616,18,1.152195749,V1
,1.616161616,19,0.533208656,V1
,1.717171717,0,-2.134086941,IPS
,1.717171717,1,-3.061888089,IPS
,1.717171717,2,-2.432824717,IPS
,1.717171717,3,-1.832711297,IPS
,1.717171717,4,-3.542512273,IPS
,1.717171717,5,-2.721229392,IPS
,1.717171717,6,0.895214432,IPS
,1.717171717,7,-2.567350967,IPS
,1.717171717,8,-1.100437349,IPS
,1.717171717,9,0.179632957,IPS
,1.717171717,10,-0.036161684,IPS
,1.717171717,11,-2.960652178,IPS
,1.717171717,12,1.125900912,IPS
,1.717171717,13,2.182394697,IPS
,1.717171717,14,0.243819533,IPS
,1.717171717,15,-3.384217645,IPS
,1.717171717,16,0.669466096,IPS
,1.717171717,17,1.123905487,IPS
,1.717171717,18,-1.339411328,IPS
,1.717171717,19,-3.552691681,IPS
,1.717171717,0,1.69892623,AG
,1.717171717,1,1.630713274,AG
,1.717171717,2,3.467800983,AG
,1.717171717,3,1.387670052,AG
,1.717171717,4,2.853651662,AG
,1.717171717,5,1.062688555,AG
,1.717171717,6,2.549815893,AG
,1.717171717,7,1.556041961,AG
,1.717171717,8,0.295527662,AG
,1.717171717,9,-1.045201507,AG
,1.717171717,10,-0.433883803,AG
,1.717171717,11,1.586357636,AG
,1.717171717,12,0.736172373,AG
,1.717171717,13,-0.423995479,AG
,1.717171717,14,2.079374143,AG
,1.717171717,15,1.195140241,AG
,1.717171717,16,3.372756945,AG
,1.717171717,17,0.179579293,AG
,1.717171717,18,1.565766157,AG
,1.717171717,19,2.042236181,AG
,1.717171717,0,1.756258418,V1
,1.717171717,1,0.193256194,V1
,1.717171717,2,1.882102783,V1
,1.717171717,3,3.444041557,V1
,1.717171717,4,2.422498872,V1
,1.717171717,5,-1.59798744,V1
,1.717171717,6,0.793032671,V1
,1.717171717,7,-1.112614107,V1
,1.717171717,8,2.420829661,V1
,1.717171717,9,-0.737548281,V1
,1.717171717,10,-0.404765201,V1
,1.717171717,11,2.844217793,V1
,1.717171717,12,2.92852724,V1
,1.717171717,13,-0.388895513,V1
,1.717171717,14,2.296497047,V1
,1.717171717,15,0.635257591,V1
,1.717171717,16,1.394062586,V1
,1.717171717,17,1.929867863,V1
,1.717171717,18,1.137421356,V1
,1.717171717,19,0.518434263,V1
,1.818181818,0,-2.169552206,IPS
,1.818181818,1,-3.097353355,IPS
,1.818181818,2,-2.468289982,IPS
,1.818181818,3,-1.868176563,IPS
,1.818181818,4,-3.577977539,IPS
,1.818181818,5,-2.756694658,IPS
,1.818181818,6,0.859749167,IPS
,1.818181818,7,-2.602816233,IPS
,1.818181818,8,-1.135902614,IPS
,1.818181818,9,0.144167692,IPS
,1.818181818,10,-0.07162695,IPS
,1.818181818,11,-2.996117444,IPS
,1.818181818,12,1.090435647,IPS
,1.818181818,13,2.146929432,IPS
,1.818181818,14,0.208354267,IPS
,1.818181818,15,-3.419682911,IPS
,1.818181818,16,0.634000831,IPS
,1.818181818,17,1.088440222,IPS
,1.818181818,18,-1.374876593,IPS
,1.818181818,19,-3.588156947,IPS
,1.818181818,0,1.787483475,AG
,1.818181818,1,1.719270519,AG
,1.818181818,2,3.556358228,AG
,1.818181818,3,1.476227298,AG
,1.818181818,4,2.942208907,AG
,1.818181818,5,1.1512458,AG
,1.818181818,6,2.638373138,AG
,1.818181818,7,1.644599207,AG
,1.818181818,8,0.384084907,AG
,1.818181818,9,-0.956644261,AG
,1.818181818,10,-0.345326558,AG
,1.818181818,11,1.674914882,AG
,1.818181818,12,0.824729618,AG
,1.818181818,13,-0.335438233,AG
,1.818181818,14,2.167931388,AG
,1.818181818,15,1.283697487,AG
,1.818181818,16,3.46131419,AG
,1.818181818,17,0.268136538,AG
,1.818181818,18,1.654323402,AG
,1.818181818,19,2.130793426,AG
,1.818181818,0,1.738756106,V1
,1.818181818,1,0.175753882,V1
,1.818181818,2,1.864600471,V1
,1.818181818,3,3.426539245,V1
,1.818181818,4,2.40499656,V1
,1.818181818,5,-1.615489752,V1
,1.818181818,6,0.775530359,V1
,1.818181818,7,-1.130116419,V1
,1.818181818,8,2.403327348,V1
,1.818181818,9,-0.755050593,V1
,1.818181818,10,-0.422267514,V1
,1.818181818,11,2.826715481,V1
,1.818181818,12,2.911024927,V1
,1.818181818,13,-0.406397825,V1
,1.818181818,14,2.278994734,V1
,1.818181818,15,0.617755279,V1
,1.818181818,16,1.376560274,V1
,1.818181818,17,1.912365551,V1
,1.818181818,18,1.119919044,V1
,1.818181818,19,0.500931951,V1
,1.919191919,0,-2.188734961,IPS
,1.919191919,1,-3.11653611,IPS
,1.919191919,2,-2.487472737,IPS
,1.919191919,3,-1.887359318,IPS
,1.919191919,4,-3.597160294,IPS
,1.919191919,5,-2.775877413,IPS
,1.919191919,6,0.840566412,IPS
,1.919191919,7,-2.621998988,IPS
,1.919191919,8,-1.155085369,IPS
,1.919191919,9,0.124984937,IPS
,1.919191919,10,-0.090809704,IPS
,1.919191919,11,-3.015300199,IPS
,1.919191919,12,1.071252892,IPS
,1.919191919,13,2.127746677,IPS
,1.919191919,14,0.189171512,IPS
,1.919191919,15,-3.438865666,IPS
,1.919191919,16,0.614818076,IPS
,1.919191919,17,1.069257467,IPS
,1.919191919,18,-1.394059348,IPS
,1.919191919,19,-3.607339701,IPS
,1.919191919,0,1.877776499,AG
,1.919191919,1,1.809563543,AG
,1.919191919,2,3.646651252,AG
,1.919191919,3,1.566520321,AG
,1.919191919,4,3.032501931,AG
,1.919191919,5,1.241538824,AG
,1.919191919,6,2.728666162,AG
,1.919191919,7,1.73489223,AG
,1.919191919,8,0.474377931,AG
,1.919191919,9,-0.866351238,AG
,1.919191919,10,-0.255033534,AG
,1.919191919,11,1.765207906,AG
,1.919191919,12,0.915022642,AG
,1.919191919,13,-0.24514521,AG
,1.919191919,14,2.258224412,AG
,1.919191919,15,1.37399051,AG
,1.919191919,16,3.551607214,AG
,1.919191919,17,0.358429562,AG
,1.919191919,18,1.744616426,AG
,1.919191919,19,2.22108645,AG
,1.919191919,0,1.718369405,V1
,1.919191919,1,0.155367182,V1
,1.919191919,2,1.844213771,V1
,1.919191919,3,3.406152545,V1
,1.919191919,4,2.38460986,V1
,1.919191919,5,-1.635876452,V1
,1.919191919,6,0.755143658,V1
,1.919191919,7,-1.150503119,V1
,1.919191919,8,2.382940648,V1
,1.919191919,9,-0.775437293,V1
,1.919191919,10,-0.442654214,V1
,1.919191919,11,2.806328781,V1
,1.919191919,12,2.890638227,V1
,1.919191919,13,-0.426784525,V1
,1.919191919,14,2.258608034,V1
,1.919191919,15,0.597368579,V1
,1.919191919,16,1.356173574,V1
,1.919191919,17,1.89197885,V1
,1.919191919,18,1.099532344,V1
,1.919191919,19,0.480545251,V1
,2.02020202,0,-2.192998255,IPS
,2.02020202,1,-3.120799404,IPS
,2.02020202,2,-2.491736031,IPS
,2.02020202,3,-1.891622612,IPS
,2.02020202,4,-3.601423588,IPS
,2.02020202,5,-2.780140707,IPS
,2.02020202,6,0.836303117,IPS
,2.02020202,7,-2.626262282,IPS
,2.02020202,8,-1.159348664,IPS
,2.02020202,9,0.120721642,IPS
,2.02020202,10,-0.095072999,IPS
,2.02020202,11,-3.019563493,IPS
,2.02020202,12,1.066989598,IPS
,2.02020202,13,2.123483382,IPS
,2.02020202,14,0.184908218,IPS
,2.02020202,15,-3.44312896,IPS
,2.02020202,16,0.610554781,IPS
,2.02020202,17,1.064994172,IPS
,2.02020202,18,-1.398322643,IPS
,2.02020202,19,-3.611602996,IPS
,2.02020202,0,1.968830024,AG
,2.02020202,1,1.900617068,AG
,2.02020202,2,3.737704777,AG
,2.02020202,3,1.657573847,AG
,2.02020202,4,3.123555456,AG
,2.02020202,5,1.332592349,AG
,2.02020202,6,2.819719687,AG
,2.02020202,7,1.825945756,AG
,2.02020202,8,0.565431456,AG
,2.02020202,9,-0.775297712,AG
,2.02020202,10,-0.163980009,AG
,2.02020202,11,1.856261431,AG
,2.02020202,12,1.006076167,AG
,2.02020202,13,-0.154091684,AG
,2.02020202,14,2.349277937,AG
,2.02020202,15,1.465044036,AG
,2.02020202,16,3.642660739,AG
,2.02020202,17,0.449483087,AG
,2.02020202,18,1.835669951,AG
,2.02020202,19,2.312139975,AG
,2.02020202,0,1.694981214,V1
,2.02020202,1,0.13197899,V1
,2.02020202,2,1.820825579,V1
,2.02020202,3,3.382764353,V1
,2.02020202,4,2.361221668,V1
,2.02020202,5,-1.659264644,V1
,2.02020202,6,0.731755467,V1
,2.02020202,7,-1.173891311,V1
,2.02020202,8,2.359552457,V1
,2.02020202,9,-0.798825485,V1
,2.02020202,10,-0.466042405,V1
,2.02020202,11,2.782940589,V1
,2.02020202,12,2.867250036,V1
,2.02020202,13,-0.450172717,V1
,2.02020202,14,2.235219842,V1
,2.02020202,15,0.573980387,V1
,2.02020202,16,1.332785382,V1
,2.02020202,17,1.868590659,V1
,2.02020202,18,1.076144152,V1
,2.02020202,19,0.457157059,V1
,2.121212121,0,-2.183731711,IPS
,2.121212121,1,-3.11153286,IPS
,2.121212121,2,-2.482469487,IPS
,2.121212121,3,-1.882356068,IPS
,2.121212121,4,-3.592157044,IPS
,2.121212121,5,-2.770874163,IPS
,2.121212121,6,0.845569661,IPS
,2.121212121,7,-2.616995738,IPS
,2.121212121,8,-1.150082119,IPS
,2.121212121,9,0.129988186,IPS
,2.121212121,10,-0.085806455,IPS
,2.121212121,11,-3.010296949,IPS
,2.121212121,12,1.076256142,IPS
,2.121212121,13,2.132749926,IPS
,2.121212121,14,0.194174762,IPS
,2.121212121,15,-3.433862416,IPS
,2.121212121,16,0.619821326,IPS
,2.121212121,17,1.074260717,IPS
,2.121212121,18,-1.389056098,IPS
,2.121212121,19,-3.602336452,IPS
,2.121212121,0,2.059702673,AG
,2.121212121,1,1.991489717,AG
,2.121212121,2,3.828577426,AG
,2.121212121,3,1.748446495,AG
,2.121212121,4,3.214428105,AG
,2.121212121,5,1.423464998,AG
,2.121212121,6,2.910592336,AG
,2.121212121,7,1.916818405,AG
,2.121212121,8,0.656304105,AG
,2.121212121,9,-0.684425063,AG
,2.121212121,10,-0.07310736,AG
,2.121212121,11,1.94713408,AG
,2.121212121,12,1.096948816,AG
,2.121212121,13,-0.063219035,AG
,2.121212121,14,2.440150586,AG
,2.121212121,15,1.555916685,AG
,2.121212121,16,3.733533388,AG
,2.121212121,17,0.540355736,AG
,2.121212121,18,1.9265426,AG
,2.121212121,19,2.403012624,AG
,2.121212121,0,1.668516656,V1
,2.121212121,1,0.105514433,V1
,2.121212121,2,1.794361022,V1
,2.121212121,3,3.356299796,V1
,2.121212121,4,2.334757111,V1
,2.121212121,5,-1.685729201,V1
,2.121212121,6,0.70529091,V1
,2.121212121,7,-1.200355868,V1
,2.121212121,8,2.333087899,V1
,2.121212121,9,-0.825290042,V1
,2.121212121,10,-0.492506963,V1
,2.121212121,11,2.756476032,V1
,2.121212121,12,2.840785478,V1
,2.121212121,13,-0.476637274,V1
,2.121212121,14,2.208755285,V1
,2.121212121,15,0.54751583,V1
,2.121212121,16,1.306320825,V1
,2.121212121,17,1.842126101,V1
,2.121212121,18,1.049679595,V1
,2.121212121,19,0.430692502,V1
,2.222222222,0,-2.162320557,IPS
,2.222222222,1,-3.090121706,IPS
,2.222222222,2,-2.461058333,IPS
,2.222222222,3,-1.860944914,IPS
,2.222222222,4,-3.57074589,IPS
,2.222222222,5,-2.749463009,IPS
,2.222222222,6,0.866980816,IPS
,2.222222222,7,-2.595584584,IPS
,2.222222222,8,-1.128670965,IPS
,2.222222222,9,0.151399341,IPS
,2.222222222,10,-0.064395301,IPS
,2.222222222,11,-2.988885795,IPS
,2.222222222,12,1.097667296,IPS
,2.222222222,13,2.154161081,IPS
,2.222222222,14,0.215585916,IPS
,2.222222222,15,-3.412451262,IPS
,2.222222222,16,0.64123248,IPS
,2.222222222,17,1.095671871,IPS
,2.222222222,18,-1.367644944,IPS
,2.222222222,19,-3.580925298,IPS
,2.222222222,0,2.149502259,AG
,2.222222222,1,2.081289302,AG
,2.222222222,2,3.918377011,AG
,2.222222222,3,1.838246081,AG
,2.222222222,4,3.304227691,AG
,2.222222222,5,1.513264583,AG
,2.222222222,6,3.000391922,AG
,2.222222222,7,2.00661799,AG
,2.222222222,8,0.746103691,AG
,2.222222222,9,-0.594625478,AG
,2.222222222,10,0.016692226,AG
,2.222222222,11,2.036933665,AG
,2.222222222,12,1.186748402,AG
,2.222222222,13,0.02658055,AG
,2.222222222,14,2.529950171,AG
,2.222222222,15,1.64571627,AG
,2.222222222,16,3.823332973,AG
,2.222222222,17,0.630155321,AG
,2.222222222,18,2.016342186,AG
,2.222222222,19,2.49281221,AG
,2.222222222,0,1.638944727,V1
,2.222222222,1,0.075942503,V1
,2.222222222,2,1.764789092,V1
,2.222222222,3,3.326727867,V1
,2.222222222,4,2.305185181,V1
,2.222222222,5,-1.715301131,V1
,2.222222222,6,0.67571898,V1
,2.222222222,7,-1.229927797,V1
,2.222222222,8,2.30351597,V1
,2.222222222,9,-0.854861972,V1
,2.222222222,10,-0.522078892,V1
,2.222222222,11,2.726904102,V1
,2.222222222,12,2.811213549,V1
,2.222222222,13,-0.506209204,V1
,2.222222222,14,2.179183356,V1
,2.222222222,15,0.517943901,V1
,2.222222222,16,1.276748895,V1
,2.222222222,17,1.812554172,V1
,2.222222222,18,1.020107666,V1
,2.222222222,19,0.401120573,V1
,2.323232323,0,-2.130121645,IPS
,2.323232323,1,-3.057922794,IPS
,2.323232323,2,-2.428859421,IPS
,2.323232323,3,-1.828746002,IPS
,2.323232323,4,-3.538546978,IPS
,2.323232323,5,-2.717264097,IPS
,2.323232323,6,0.899179728,IPS
,2.323232323,7,-2.563385672,IPS
,2.323232323,8,-1.096472053,IPS
,2.323232323,9,0.183598253,IPS
,2.323232323,10,-0.032196389,IPS
,2.323232323,11,-2.956686883,IPS
,2.323232323,12,1.129866208,IPS
,2.323232323,13,2.186359993,IPS
,2.323232323,14,0.247784828,IPS
,2.323232323,15,-3.38025235,IPS
,2.323232323,16,0.673431392,IPS
,2.323232323,17,1.127870783,IPS
,2.323232323,18,-1.335446032,IPS
,2.323232323,19,-3.548726385,IPS
,2.323232323,0,2.237397788,AG
,2.323232323,1,2.169184832,AG
,2.323232323,2,4.006272541,AG
,2.323232323,3,1.92614161,AG
,2.323232323,4,3.39212322,AG
,2.323232323,5,1.601160113,AG
,2.323232323,6,3.088287451,AG
,2.323232323,7,2.09451352,AG
,2.323232323,8,0.83399922,AG
,2.323232323,9,-0.506729948,AG
,2.323232323,10,0.104587755,AG
,2.323232323,11,2.124829195,AG
,2.323232323,12,1.274643931,AG
,2.323232323,13,0.11447608,AG
,2.323232323,14,2.617845701,AG
,2.323232323,15,1.7336118,AG
,2.323232323,16,3.911228503,AG
,2.323232323,17,0.718050851,AG
,2.323232323,18,2.104237715,AG
,2.323232323,19,2.580707739,AG
,2.323232323,0,1.606278765,V1
,2.323232323,1,0.043276541,V1
,2.323232323,2,1.73212313,V1
,2.323232323,3,3.294061904,V1
,2.323232323,4,2.272519219,V1
